Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
9400,France,France,46.2276,2.2137,1/28/20,4,0
9401,France,France,46.2276,2.2137,1/29/20,5,0
9402,France,France,46.2276,2.2137,1/30/20,5,0
9403,France,France,46.2276,2.2137,1/31/20,5,0
9404,France,France,46.2276,2.2137,2/1/20,6,0
9405,France,France,46.2276,2.2137,2/2/20,6,0
9406,France,France,46.2276,2.2137,2/3/20,6,0
9407,France,France,46.2276,2.2137,2/4/20,6,0
9408,France,France,46.2276,2.2137,2/5/20,6,0
9409,France,France,46.2276,2.2137,2/6/20,6,0
9410,France,France,46.2276,2.2137,2/7/20,6,0
9411,France,France,46.2276,2.2137,2/8/20,11,0
9412,France,France,46.2276,2.2137,2/9/20,11,0
9413,France,France,46.2276,2.2137,2/10/20,11,0
9414,France,France,46.2276,2.2137,2/11/20,11,0
9415,France,France,46.2276,2.2137,2/12/20,11,0
9416,France,France,46.2276,2.2137,2/13/20,11,0
9417,France,France,46.2276,2.2137,2/14/20,11,0
9418,France,France,46.2276,2.2137,2/15/20,12,1
9419,France,France,46.2276,2.2137,2/16/20,12,1
9420,France,France,46.2276,2.2137,2/17/20,12,1
9421,France,France,46.2276,2.2137,2/18/20,12,1
9422,France,France,46.2276,2.2137,2/19/20,12,1
9423,France,France,46.2276,2.2137,2/20/20,12,1
9424,France,France,46.2276,2.2137,2/21/20,12,1
9425,France,France,46.2276,2.2137,2/22/20,12,1
9426,France,France,46.2276,2.2137,2/23/20,12,1
9427,France,France,46.2276,2.2137,2/24/20,12,1
9428,France,France,46.2276,2.2137,2/25/20,14,1
9429,France,France,46.2276,2.2137,2/26/20,18,2
9430,France,France,46.2276,2.2137,2/27/20,38,2
9431,France,France,46.2276,2.2137,2/28/20,57,2
9432,France,France,46.2276,2.2137,2/29/20,100,2
9433,France,France,46.2276,2.2137,3/1/20,130,2
9434,France,France,46.2276,2.2137,3/2/20,191,3
9435,France,France,46.2276,2.2137,3/3/20,204,4
9436,France,France,46.2276,2.2137,3/4/20,285,4
9437,France,France,46.2276,2.2137,3/5/20,377,6
9438,France,France,46.2276,2.2137,3/6/20,653,9
9439,France,France,46.2276,2.2137,3/7/20,949,11
9440,France,France,46.2276,2.2137,3/8/20,1126,19
9441,France,France,46.2276,2.2137,3/9/20,1209,19
9442,France,France,46.2276,2.2137,3/10/20,1784,33
9443,France,France,46.2276,2.2137,3/11/20,2281,48
9444,France,France,46.2276,2.2137,3/12/20,2281,48
9445,France,France,46.2276,2.2137,3/13/20,3661,79
9446,France,France,46.2276,2.2137,3/14/20,4469,91
9447,France,France,46.2276,2.2137,3/15/20,4499,91
9448,France,France,46.2276,2.2137,3/16/20,6633,148
9449,France,France,46.2276,2.2137,3/17/20,7652,148
9450,France,France,46.2276,2.2137,3/18/20,9043,148
9451,France,France,46.2276,2.2137,3/19/20,10871,243
9452,France,France,46.2276,2.2137,3/20/20,12612,450
9453,France,France,46.2276,2.2137,3/21/20,14282,562
9454,France,France,46.2276,2.2137,3/22/20,16018,674
9455,France,France,46.2276,2.2137,3/23/20,19874,860
9456,France,France,46.2276,2.2137,3/24/20,25,0
9487,French Guiana,France,3.9339,-53.1258,1/22/20,0,0
9488,French Guiana,France,3.9339,-53.1258,1/23/20,0,0
9489,French Guiana,France,3.9339,-53.1258,1/24/20,0,0
9490,French Guiana,France,3.9339,-53.1258,1/25/20,0,0
9491,French Guiana,France,3.9339,-53.1258,1/26/20,0,0
9492,French Guiana,France,3.9339,-53.1258,1/27/20,0,0
9493,French Guiana,France,3.9339,-53.1258,1/28/20,0,0
9494,French Guiana,France,3.9339,-53.1258,1/29/20,0,0
9495,French Guiana,France,3.9339,-53.1258,1/30/20,0,0
9496,French Guiana,France,3.9339,-53.1258,1/31/20,0,0
9497,French Guiana,France,3.9339,-53.1258,2/1/20,0,0
9498,French Guiana,France,3.9339,-53.1258,2/2/20,0,0
9499,French Guiana,France,3.9339,-53.1258,2/3/20,0,0
9500,French Guiana,France,3.9339,-53.1258,2/4/20,0,0
9501,French Guiana,France,3.9339,-53.1258,2/5/20,0,0
9502,French Guiana,France,3.9339,-53.1258,2/6/20,0,0
9503,French Guiana,France,3.9339,-53.1258,2/7/20,0,0
9504,French Guiana,France,3.9339,-53.1258,2/8/20,0,0
9505,French Guiana,France,3.9339,-53.1258,2/9/20,0,0
9506,French Guiana,France,3.9339,-53.1258,2/10/20,0,0
9507,French Guiana,France,3.9339,-53.1258,2/11/20,0,0
9508,French Guiana,France,3.9339,-53.1258,2/12/20,0,0
9509,French Guiana,France,3.9339,-53.1258,2/13/20,0,0
9510,French Guiana,France,3.9339,-53.1258,2/14/20,0,0
9511,French Guiana,France,3.9339,-53.1258,2/15/20,0,0
9512,French Guiana,France,3.9339,-53.1258,2/16/20,0,0
9513,French Guiana,France,3.9339,-53.1258,2/17/20,0,0
9514,French Guiana,France,3.9339,-53.1258,2/18/20,0,0
9515,French Guiana,France,3.9339,-53.1258,2/19/20,0,0
9516,French Guiana,France,3.9339,-53.1258,2/20/20,0,0
9517,French Guiana,France,3.9339,-53.1258,2/21/20,0,0
9518,French Guiana,France,3.9339,-53.1258,2/22/20,0,0
9519,French Guiana,France,3.9339,-53.1258,2/23/20,0,0
9520,French Guiana,France,3.9339,-53.1258,2/24/20,0,0
9521,French Guiana,France,3.9339,-53.1258,2/25/20,0,0
9522,French Guiana,France,3.9339,-53.1258,2/26/20,0,0
9523,French Guiana,France,3.9339,-53.1258,2/27/20,0,0
9524,French Guiana,France,3.9339,-53.1258,2/28/20,0,0
9525,French Guiana,France,3.9339,-53.1258,2/29/20,0,0
9526,French Guiana,France,3.9339,-53.1258,3/1/20,0,0
9527,French Guiana,France,3.9339,-53.1258,3/2/20,0,0
9528,French Guiana,France,3.9339,-53.1258,3/3/20,0,0
9529,French Guiana,France,3.9339,-53.1258,3/4/20,0,0
9530,French Guiana,France,3.9339,-53.1258,3/5/20,0,0
9531,French Guiana,France,3.9339,-53.1258,3/6/20,0,0
9532,French Guiana,France,3.9339,-53.1258,3/7/20,5,0
9533,French Guiana,France,3.9339,-53.1258,3/8/20,5,0
9534,French Guiana,France,3.9339,-53.1258,3/9/20,5,0
9535,French Guiana,France,3.9339,-53.1258,3/10/20,5,0
9536,French Guiana,France,3.9339,-53.1258,3/11/20,5,0
9537,French Guiana,France,3.9339,-53.1258,3/12/20,5,0
9538,French Guiana,France,3.9339,-53.1258,3/13/20,5,0
9539,French Guiana,France,3.9339,-53.1258,3/14/20,5,0
9540,French Guiana,France,3.9339,-53.1258,3/15/20,7,0
9541,French Guiana,France,3.9339,-53.1258,3/16/20,11,0
9542,French Guiana,France,3.9339,-53.1258,3/17/20,11,0
9543,French Guiana,France,3.9339,-53.1258,3/18/20,11,0
9544,French Guiana,France,3.9339,-53.1258,3/19/20,11,0
9545,French Guiana,France,3.9339,-53.1258,3/20/20,15,0
9546,French Guiana,France,3.9339,-53.1258,3/21/20,18,0
9547,French Guiana,France,3.9339,-53.1258,3/22/20,18,0
9548,French Guiana,France,3.9339,-53.1258,3/23/20,20,0
9549,French Guiana,France,3.9339,-53.1258,3/24/20,23,0
9580,French Polynesia,France,-17.6797,149.4068,1/22/20,0,0
9581,French Polynesia,France,-17.6797,149.4068,1/23/20,0,0
9582,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0
9583,French Polynesia,France,-17.6797,149.4068,1/25/20,0,0
9584,French Polynesia,France,-17.6797,149.4068,1/26/20,0,0
9585,French Polynesia,France,-17.6797,149.4068,1/27/20,0,0
9586,French Polynesia,France,-17.6797,149.4068,1/28/20,0,0
9587,French Polynesia,France,-17.6797,149.4068,1/29/20,0,0
9588,French Polynesia,France,-17.6797,149.4068,1/30/20,0,0
9589,French Polynesia,France,-17.6797,149.4068,1/31/20,0,0
9590,French Polynesia,France,-17.6797,149.4068,2/1/20,0,0
9591,French Polynesia,France,-17.6797,149.4068,2/2/20,0,0
9592,French Polynesia,France,-17.6797,149.4068,2/3/20,0,0
9593,French Polynesia,France,-17.6797,149.4068,2/4/20,0,0
9594,French Polynesia,France,-17.6797,149.4068,2/5/20,0,0
9595,French Polynesia,France,-17.6797,149.4068,2/6/20,0,0
9596,French Polynesia,France,-17.6797,149.4068,2/7/20,0,0
9597,French Polynesia,France,-17.6797,149.4068,2/8/20,0,0
9598,French Polynesia,France,-17.6797,149.4068,2/9/20,0,0
9599,French Polynesia,France,-17.6797,149.4068,2/10/20,0,0
9600,French Polynesia,France,-17.6797,149.4068,2/11/20,0,0
9601,French Polynesia,France,-17.6797,149.4068,2/12/20,0,0
9602,French Polynesia,France,-17.6797,149.4068,2/13/20,0,0
9603,French Polynesia,France,-17.6797,149.4068,2/14/20,0,0
9604,French Polynesia,France,-17.6797,149.4068,2/15/20,0,0
9605,French Polynesia,France,-17.6797,149.4068,2/16/20,0,0
9606,French Polynesia,France,-17.6797,149.4068,2/17/20,0,0
9607,French Polynesia,France,-17.6797,149.4068,2/18/20,0,0
9608,French Polynesia,France,-17.6797,149.4068,2/19/20,0,0
9609,French Polynesia,France,-17.6797,149.4068,2/20/20,0,0
9610,French Polynesia,France,-17.6797,149.4068,2/21/20,0,0
9611,French Polynesia,France,-17.6797,149.4068,2/22/20,0,0
9612,French Polynesia,France,-17.6797,149.4068,2/23/20,0,0
9613,French Polynesia,France,-17.6797,149.4068,2/24/20,0,0
9614,French Polynesia,France,-17.6797,149.4068,2/25/20,0,0
9615,French Polynesia,France,-17.6797,149.4068,2/26/20,0,0
9616,French Polynesia,France,-17.6797,149.4068,2/27/20,0,0
9617,French Polynesia,France,-17.6797,149.4068,2/28/20,0,0
9618,French Polynesia,France,-17.6797,149.4068,2/29/20,0,0
9619,French Polynesia,France,-17.6797,149.4068,3/1/20,0,0
9620,French Polynesia,France,-17.6797,149.4068,3/2/20,0,0
9621,French Polynesia,France,-17.6797,149.4068,3/3/20,0,0
9622,French Polynesia,France,-17.6797,149.4068,3/4/20,0,0
9623,French Polynesia,France,-17.6797,149.4068,3/5/20,0,0
9624,French Polynesia,France,-17.6797,149.4068,3/6/20,0,0
9625,French Polynesia,France,-17.6797,149.4068,3/7/20,0,0
9626,French Polynesia,France,-17.6797,149.4068,3/8/20,0,0
9627,French Polynesia,France,-17.6797,149.4068,3/9/20,0,0
9628,French Polynesia,France,-17.6797,149.4068,3/10/20,0,0
9629,French Polynesia,France,-17.6797,149.4068,3/11/20,0,0
9630,French Polynesia,France,-17.6797,149.4068,3/12/20,0,0
9631,French Polynesia,France,-17.6797,149.4068,3/13/20,0,0
9632,French Polynesia,France,-17.6797,149.4068,3/14/20,0,0
9633,French Polynesia,France,-17.6797,149.4068,3/15/20,0,0
9634,French Polynesia,France,-17.6797,149.4068,3/16/20,0,0
9635,French Polynesia,France,-17.6797,149.4068,3/17/20,0,0
9636,French Polynesia,France,-17.6797,149.4068,3/18/20,0,0
9637,French Polynesia,France,-17.6797,149.4068,3/19/20,0,0
9638,French Polynesia,France,-17.6797,149.4068,3/20/20,0,0
9639,French Polynesia,France,-17.6797,149.4068,3/21/20,0,0
9640,French Polynesia,France,-17.6797,149.4068,3/22/20,0,0
9641,French Polynesia,France,-17.6797,149.4068,3/23/20,0,0
9642,French Polynesia,France,-17.6797,149.4068,3/24/20,0,0
9673,Guadeloupe,France,16.25,-61.5833,1/22/20,0,0
9674,Guadeloupe,France,16.25,-61.5833,1/23/20,0,0
9675,Guadeloupe,France,16.25,-61.5833,1/24/20,0,0
9676,Guadeloupe,France,16.25,-61.5833,1/25/20,0,0
9677,Guadeloupe,France,16.25,-61.5833,1/26/20,0,0
9678,Guadeloupe,France,16.25,-61.5833,1/27/20,0,0
9679,Guadeloupe,France,16.25,-61.5833,1/28/20,0,0
9680,Guadeloupe,France,16.25,-61.5833,1/29/20,0,0
9681,Guadeloupe,France,16.25,-61.5833,1/30/20,0,0
9682,Guadeloupe,France,16.25,-61.5833,1/31/20,0,0
9683,Guadeloupe,France,16.25,-61.5833,2/1/20,0,0
9684,Guadeloupe,France,16.25,-61.5833,2/2/20,0,0
9685,Guadeloupe,France,16.25,-61.5833,2/3/20,0,0
9686,Guadeloupe,France,16.25,-61.5833,2/4/20,0,0
9687,Guadeloupe,France,16.25,-61.5833,2/5/20,0,0
9688,Guadeloupe,France,16.25,-61.5833,2/6/20,0,0
9689,Guadeloupe,France,16.25,-61.5833,2/7/20,0,0
9690,Guadeloupe,France,16.25,-61.5833,2/8/20,0,0
9691,Guadeloupe,France,16.25,-61.5833,2/9/20,0,0
9692,Guadeloupe,France,16.25,-61.5833,2/10/20,0,0
9693,Guadeloupe,France,16.25,-61.5833,2/11/20,0,0
9694,Guadeloupe,France,16.25,-61.5833,2/12/20,0,0
9695,Guadeloupe,France,16.25,-61.5833,2/13/20,0,0
9696,Guadeloupe,France,16.25,-61.5833,2/14/20,0,0
9697,Guadeloupe,France,16.25,-61.5833,2/15/20,0,0
9698,Guadeloupe,France,16.25,-61.5833,2/16/20,0,0
9699,Guadeloupe,France,16.25,-61.5833,2/17/20,0,0
9700,Guadeloupe,France,16.25,-61.5833,2/18/20,0,0
9701,Guadeloupe,France,16.25,-61.5833,2/19/20,0,0
9702,Guadeloupe,France,16.25,-61.5833,2/20/20,0,0
9703,Guadeloupe,France,16.25,-61.5833,2/21/20,0,0
9704,Guadeloupe,France,16.25,-61.5833,2/22/20,0,0
9705,Guadeloupe,France,16.25,-61.5833,2/23/20,0,0
9706,Guadeloupe,France,16.25,-61.5833,2/24/20,0,0
9707,Guadeloupe,France,16.25,-61.5833,2/25/20,0,0
9708,Guadeloupe,France,16.25,-61.5833,2/26/20,0,0
9709,Guadeloupe,France,16.25,-61.5833,2/27/20,0,0
9710,Guadeloupe,France,16.25,-61.5833,2/28/20,0,0
9711,Guadeloupe,France,16.25,-61.5833,2/29/20,0,0
9712,Guadeloupe,France,16.25,-61.5833,3/1/20,0,0
9713,Guadeloupe,France,16.25,-61.5833,3/2/20,0,0
9714,Guadeloupe,France,16.25,-61.5833,3/3/20,0,0
9715,Guadeloupe,France,16.25,-61.5833,3/4/20,0,0
9716,Guadeloupe,France,16.25,-61.5833,3/5/20,0,0
9717,Guadeloupe,France,16.25,-61.5833,3/6/20,0,0
9718,Guadeloupe,France,16.25,-61.5833,3/7/20,0,0
9719,Guadeloupe,France,16.25,-61.5833,3/8/20,0,0
9720,Guadeloupe,France,16.25,-61.5833,3/9/20,0,0
9721,Guadeloupe,France,16.25,-61.5833,3/10/20,0,0
9722,Guadeloupe,France,16.25,-61.5833,3/11/20,0,0
9723,Guadeloupe,France,16.25,-61.5833,3/12/20,0,0
9724,Guadeloupe,France,16.25,-61.5833,3/13/20,1,0
9725,Guadeloupe,France,16.25,-61.5833,3/14/20,1,0
9726,Guadeloupe,France,16.25,-61.5833,3/15/20,3,0
9727,Guadeloupe,France,16.25,-61.5833,3/16/20,6,0
9728,Guadeloupe,France,16.25,-61.5833,3/17/20,18,0
9729,Guadeloupe,France,16.25,-61.5833,3/18/20,27,0
9730,Guadeloupe,France,16.25,-61.5833,3/19/20,33,0
9731,Guadeloupe,France,16.25,-61.5833,3/20/20,45,0
9732,Guadeloupe,France,16.25,-61.5833,3/21/20,53,0
9733,Guadeloupe,France,16.25,-61.5833,3/22/20,56,0
9734,Guadeloupe,France,16.25,-61.5833,3/23/20,62,1
9735,Guadeloupe,France,16.25,-61.5833,3/24/20,62,1
9766,Mayotte,France,-12.8275,45.1662,1/22/20,0,0
9767,Mayotte,France,-12.8275,45.1662,1/23/20,0,0
9768,Mayotte,France,-12.8275,45.1662,1/24/20,0,0
9769,Mayotte,France,-12.8275,45.1662,1/25/20,0,0
9770,Mayotte,France,-12.8275,45.1662,1/26/20,0,0
9771,Mayotte,France,-12.8275,45.1662,1/27/20,0,0
9772,Mayotte,France,-12.8275,45.1662,1/28/20,0,0
9773,Mayotte,France,-12.8275,45.1662,1/29/20,0,0
9774,Mayotte,France,-12.8275,45.1662,1/30/20,0,0
9775,Mayotte,France,-12.8275,45.1662,1/31/20,0,0
9776,Mayotte,France,-12.8275,45.1662,2/1/20,0,0
9777,Mayotte,France,-12.8275,45.1662,2/2/20,0,0
9778,Mayotte,France,-12.8275,45.1662,2/3/20,0,0
9779,Mayotte,France,-12.8275,45.1662,2/4/20,0,0
9780,Mayotte,France,-12.8275,45.1662,2/5/20,0,0
9781,Mayotte,France,-12.8275,45.1662,2/6/20,0,0
9782,Mayotte,France,-12.8275,45.1662,2/7/20,0,0
9783,Mayotte,France,-12.8275,45.1662,2/8/20,0,0
9784,Mayotte,France,-12.8275,45.1662,2/9/20,0,0
9785,Mayotte,France,-12.8275,45.1662,2/10/20,0,0
9786,Mayotte,France,-12.8275,45.1662,2/11/20,0,0
9787,Mayotte,France,-12.8275,45.1662,2/12/20,0,0
9788,Mayotte,France,-12.8275,45.1662,2/13/20,0,0
9789,Mayotte,France,-12.8275,45.1662,2/14/20,0,0
9790,Mayotte,France,-12.8275,45.1662,2/15/20,0,0
9791,Mayotte,France,-12.8275,45.1662,2/16/20,0,0
9792,Mayotte,France,-12.8275,45.1662,2/17/20,0,0
9793,Mayotte,France,-12.8275,45.1662,2/18/20,0,0
9794,Mayotte,France,-12.8275,45.1662,2/19/20,0,0
9795,Mayotte,France,-12.8275,45.1662,2/20/20,0,0
9796,Mayotte,France,-12.8275,45.1662,2/21/20,0,0
9797,Mayotte,France,-12.8275,45.1662,2/22/20,0,0
9798,Mayotte,France,-12.8275,45.1662,2/23/20,0,0
9799,Mayotte,France,-12.8275,45.1662,2/24/20,0,0
9800,Mayotte,France,-12.8275,45.1662,2/25/20,0,0
9801,Mayotte,France,-12.8275,45.1662,2/26/20,0,0
9802,Mayotte,France,-12.8275,45.1662,2/27/20,0,0
9803,Mayotte,France,-12.8275,45.1662,2/28/20,0,0
9804,Mayotte,France,-12.8275,45.1662,2/29/20,0,0
9805,Mayotte,France,-12.8275,45.1662,3/1/20,0,0
9806,Mayotte,France,-12.8275,45.1662,3/2/20,0,0
9807,Mayotte,France,-12.8275,45.1662,3/3/20,0,0
9808,Mayotte,France,-12.8275,45.1662,3/4/20,0,0
9809,Mayotte,France,-12.8275,45.1662,3/5/20,0,0
9810,Mayotte,France,-12.8275,45.1662,3/6/20,0,0
9811,Mayotte,France,-12.8275,45.1662,3/7/20,0,0
9812,Mayotte,France,-12.8275,45.1662,3/8/20,0,0
9813,Mayotte,France,-12.8275,45.1662,3/9/20,0,0
9814,Mayotte,France,-12.8275,45.1662,3/10/20,0,0
9815,Mayotte,France,-12.8275,45.1662,3/11/20,0,0
9816,Mayotte,France,-12.8275,45.1662,3/12/20,0,0
9817,Mayotte,France,-12.8275,45.1662,3/13/20,0,0
9818,Mayotte,France,-12.8275,45.1662,3/14/20,0,0
9819,Mayotte,France,-12.8275,45.1662,3/15/20,1,0
9820,Mayotte,France,-12.8275,45.1662,3/16/20,1,0
9821,Mayotte,France,-12.8275,45.1662,3/17/20,1,0
9822,Mayotte,France,-12.8275,45.1662,3/18/20,3,0
9823,Mayotte,France,-12.8275,45.1662,3/19/20,3,0
9824,Mayotte,France,-12.8275,45.1662,3/20/20,6,0
9825,Mayotte,France,-12.8275,45.1662,3/21/20,7,0
9826,Mayotte,France,-12.8275,45.1662,3/22/20,11,0
9827,Mayotte,France,-12.8275,45.1662,3/23/20,24,0
9828,Mayotte,France,-12.8275,45.1662,3/24/20,36,0
9859,Reunion,France,-21.1351,55.2471,1/22/20,0,0
9860,Reunion,France,-21.1351,55.2471,1/23/20,0,0
9861,Reunion,France,-21.1351,55.2471,1/24/20,0,0
9862,Reunion,France,-21.1351,55.2471,1/25/20,0,0
9863,Reunion,France,-21.1351,55.2471,1/26/20,0,0
9864,Reunion,France,-21.1351,55.2471,1/27/20,0,0
9865,Reunion,France,-21.1351,55.2471,1/28/20,0,0
9866,Reunion,France,-21.1351,55.2471,1/29/20,0,0
9867,Reunion,France,-21.1351,55.2471,1/30/20,0,0
9868,Reunion,France,-21.1351,55.2471,1/31/20,0,0
9869,Reunion,France,-21.1351,55.2471,2/1/20,0,0
9870,Reunion,France,-21.1351,55.2471,2/2/20,0,0
9871,Reunion,France,-21.1351,55.2471,2/3/20,0,0
9872,Reunion,France,-21.1351,55.2471,2/4/20,0,0
9873,Reunion,France,-21.1351,55.2471,2/5/20,0,0
9874,Reunion,France,-21.1351,55.2471,2/6/20,0,0
9875,Reunion,France,-21.1351,55.2471,2/7/20,0,0
9876,Reunion,France,-21.1351,55.2471,2/8/20,0,0
9877,Reunion,France,-21.1351,55.2471,2/9/20,0,0
9878,Reunion,France,-21.1351,55.2471,2/10/20,0,0
9879,Reunion,France,-21.1351,55.2471,2/11/20,0,0
9880,Reunion,France,-21.1351,55.2471,2/12/20,0,0
9881,Reunion,France,-21.1351,55.2471,2/13/20,0,0
9882,Reunion,France,-21.1351,55.2471,2/14/20,0,0
9883,Reunion,France,-21.1351,55.2471,2/15/20,0,0
9884,Reunion,France,-21.1351,55.2471,2/16/20,0,0
9885,Reunion,France,-21.1351,55.2471,2/17/20,0,0
9886,Reunion,France,-21.1351,55.2471,2/18/20,0,0
9887,Reunion,France,-21.1351,55.2471,2/19/20,0,0
9888,Reunion,France,-21.1351,55.2471,2/20/20,0,0
9889,Reunion,France,-21.1351,55.2471,2/21/20,0,0
9890,Reunion,France,-21.1351,55.2471,2/22/20,0,0
9891,Reunion,France,-21.1351,55.2471,2/23/20,0,0
9892,Reunion,France,-21.1351,55.2471,2/24/20,0,0
9893,Reunion,France,-21.1351,55.2471,2/25/20,0,0
9894,Reunion,France,-21.1351,55.2471,2/26/20,0,0
9895,Reunion,France,-21.1351,55.2471,2/27/20,0,0
9896,Reunion,France,-21.1351,55.2471,2/28/20,0,0
9897,Reunion,France,-21.1351,55.2471,2/29/20,0,0
9898,Reunion,France,-21.1351,55.2471,3/1/20,0,0
9899,Reunion,France,-21.1351,55.2471,3/2/20,0,0
9900,Reunion,France,-21.1351,55.2471,3/3/20,0,0
9901,Reunion,France,-21.1351,55.2471,3/4/20,0,0
9902,Reunion,France,-21.1351,55.2471,3/5/20,0,0
9903,Reunion,France,-21.1351,55.2471,3/6/20,0,0
9904,Reunion,France,-21.1351,55.2471,3/7/20,0,0
9905,Reunion,France,-21.1351,55.2471,3/8/20,0,0
9906,Reunion,France,-21.1351,55.2471,3/9/20,0,0
9907,Reunion,France,-21.1351,55.2471,3/10/20,0,0
9908,Reunion,France,-21.1351,55.2471,3/11/20,1,0
9909,Reunion,France,-21.1351,55.2471,3/12/20,1,0
9910,Reunion,France,-21.1351,55.2471,3/13/20,5,0
9911,Reunion,France,-21.1351,55.2471,3/14/20,6,0
9912,Reunion,France,-21.1351,55.2471,3/15/20,7,0
9913,Reunion,France,-21.1351,55.2471,3/16/20,9,0
9914,Reunion,France,-21.1351,55.2471,3/17/20,9,0
9915,Reunion,France,-21.1351,55.2471,3/18/20,12,0
9916,Reunion,France,-21.1351,55.2471,3/19/20,14,0
9917,Reunion,France,-21.1351,55.2471,3/20/20,28,0
9918,Reunion,France,-21.1351,55.2471,3/21/20,45,0
9919,Reunion,France,-21.1351,55.2471,3/22/20,47,0
9920,Reunion,France,-21.1351,55.2471,3/23/20,71,0
9921,Reunion,France,-21.1351,55.2471,3/24/20,94,0
9952,Saint Barthelemy,France,17.9,-62.8333,1/22/20,0,0
9953,Saint Barthelemy,France,17.9,-62.8333,1/23/20,0,0
9954,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0
9955,Saint Barthelemy,France,17.9,-62.8333,1/25/20,0,0
9956,Saint Barthelemy,France,17.9,-62.8333,1/26/20,0,0
9957,Saint Barthelemy,France,17.9,-62.8333,1/27/20,0,0
9958,Saint Barthelemy,France,17.9,-62.8333,1/28/20,0,0
9959,Saint Barthelemy,France,17.9,-62.8333,1/29/20,0,0
9960,Saint Barthelemy,France,17.9,-62.8333,1/30/20,0,0
9961,Saint Barthelemy,France,17.9,-62.8333,1/31/20,0,0
9962,Saint Barthelemy,France,17.9,-62.8333,2/1/20,0,0
9963,Saint Barthelemy,France,17.9,-62.8333,2/2/20,0,0
9964,Saint Barthelemy,France,17.9,-62.8333,2/3/20,0,0
9965,Saint Barthelemy,France,17.9,-62.8333,2/4/20,0,0
9966,Saint Barthelemy,France,17.9,-62.8333,2/5/20,0,0
9967,Saint Barthelemy,France,17.9,-62.8333,2/6/20,0,0
9968,Saint Barthelemy,France,17.9,-62.8333,2/7/20,0,0
9969,Saint Barthelemy,France,17.9,-62.8333,2/8/20,0,0
9970,Saint Barthelemy,France,17.9,-62.8333,2/9/20,0,0
9971,Saint Barthelemy,France,17.9,-62.8333,2/10/20,0,0
9972,Saint Barthelemy,France,17.9,-62.8333,2/11/20,0,0
9973,Saint Barthelemy,France,17.9,-62.8333,2/12/20,0,0
9974,Saint Barthelemy,France,17.9,-62.8333,2/13/20,0,0
9975,Saint Barthelemy,France,17.9,-62.8333,2/14/20,0,0
9976,Saint Barthelemy,France,17.9,-62.8333,2/15/20,0,0
9977,Saint Barthelemy,France,17.9,-62.8333,2/16/20,0,0
9978,Saint Barthelemy,France,17.9,-62.8333,2/17/20,0,0
9979,Saint Barthelemy,France,17.9,-62.8333,2/18/20,0,0
9980,Saint Barthelemy,France,17.9,-62.8333,2/19/20,0,0
9981,Saint Barthelemy,France,17.9,-62.8333,2/20/20,0,0
9982,Saint Barthelemy,France,17.9,-62.8333,2/21/20,0,0
9983,Saint Barthelemy,France,17.9,-62.8333,2/22/20,0,0
9984,Saint Barthelemy,France,17.9,-62.8333,2/23/20,0,0
9985,Saint Barthelemy,France,17.9,-62.8333,2/24/20,0,0
9986,Saint Barthelemy,France,17.9,-62.8333,2/25/20,0,0
9987,Saint Barthelemy,France,17.9,-62.8333,2/26/20,0,0
9988,Saint Barthelemy,France,17.9,-62.8333,2/27/20,0,0
9989,Saint Barthelemy,France,17.9,-62.8333,2/28/20,0,0
9990,Saint Barthelemy,France,17.9,-62.8333,2/29/20,0,0
9991,Saint Barthelemy,France,17.9,-62.8333,3/1/20,0,0
9992,Saint Barthelemy,France,17.9,-62.8333,3/2/20,0,0
9993,Saint Barthelemy,France,17.9,-62.8333,3/3/20,0,0
9994,Saint Barthelemy,France,17.9,-62.8333,3/4/20,3,0
9995,Saint Barthelemy,France,17.9,-62.8333,3/5/20,3,0
9996,Saint Barthelemy,France,17.9,-62.8333,3/6/20,3,0
9997,Saint Barthelemy,France,17.9,-62.8333,3/7/20,3,0
9998,Saint Barthelemy,France,17.9,-62.8333,3/8/20,3,0
9999,Saint Barthelemy,France,17.9,-62.8333,3/9/20,1,0
10000,Saint Barthelemy,France,17.9,-62.8333,3/10/20,1,0
10001,Saint Barthelemy,France,17.9,-62.8333,3/11/20,1,0
10002,Saint Barthelemy,France,17.9,-62.8333,3/12/20,1,0
10003,Saint Barthelemy,France,17.9,-62.8333,3/13/20,1,0
10004,Saint Barthelemy,France,17.9,-62.8333,3/14/20,1,0
10005,Saint Barthelemy,France,17.9,-62.8333,3/15/20,1,0
10006,Saint Barthelemy,France,17.9,-62.8333,3/16/20,3,0
10007,Saint Barthelemy,France,17.9,-62.8333,3/17/20,3,0
10008,Saint Barthelemy,France,17.9,-62.8333,3/18/20,3,0
10009,Saint Barthelemy,France,17.9,-62.8333,3/19/20,3,0
10010,Saint Barthelemy,France,17.9,-62.8333,3/20/20,3,0
10011,Saint Barthelemy,France,17.9,-62.8333,3/21/20,3,0
10012,Saint Barthelemy,France,17.9,-62.8333,3/22/20,3,0
10013,Saint Barthelemy,France,17.9,-62.8333,3/23/20,3,0
10014,Saint Barthelemy,France,17.9,-62.8333,3/24/20,3,0
10045,St Martin,France,18.0708,-63.0501,1/22/20,0,0
