"country_region","confirmed_cases","fatalities","a","b","c","new_t"
"Monaco",95,4,100,0.18,30.3730020521071,59
"Mongolia",34,0,500,0.06,84.3715642908957,41
"Mongolia",35,0,500,0.06,84.3715642908957,42
"Mongolia",36,0,500,0.06,84.3715642908957,43
"Mongolia",37,0,500,0.06,84.3715642908957,44
"Mongolia",37,0,500,0.06,84.3715642908957,45
"Mongolia",38,0,500,0.06,84.3715642908957,46
"Mongolia",38,0,500,0.06,84.3715642908957,47
"Mongolia",38,0,500,0.06,84.3715642908957,48
"Mongolia",38,0,500,0.06,84.3715642908957,49
"Montenegro",313,5,500,0.11,24.8989433823309,34
"Montenegro",315,5,500,0.11,24.8989433823309,35
"Montenegro",316,5,500,0.11,24.8989433823309,36
"Montenegro",319,6,500,0.11,24.8989433823309,37
"Montenegro",320,6,500,0.11,24.8989433823309,38
"Montenegro",321,7,500,0.11,24.8989433823309,39
"Montenegro",321,7,500,0.11,24.8989433823309,40
"Montenegro",321,7,500,0.11,24.8989433823309,41
"Montenegro",322,7,500,0.11,24.8989433823309,42
"Morocco",3209,145,10000,0.1,57.07566857341,49
"Morocco",3446,149,10000,0.1,57.07566857341,50
"Morocco",3568,155,10000,0.1,57.07566857341,51
"Morocco",3758,158,10000,0.1,57.07566857341,52
"Morocco",3897,159,10000,0.1,57.07566857341,53
"Morocco",4065,161,10000,0.1,57.07566857341,54
"Morocco",4120,162,10000,0.1,57.07566857341,55
"Morocco",4252,165,10000,0.1,57.07566857341,56
"Morocco",4321,168,10000,0.1,57.07566857341,57
"Mozambique",39,0,1000,0.08,65.5373680062213,26
"Mozambique",41,0,1000,0.08,65.5373680062213,27
"Mozambique",46,0,1000,0.08,65.5373680062213,28
"Mozambique",65,0,1000,0.08,65.5373680062213,29
"Mozambique",70,0,1000,0.08,65.5373680062213,30
"Mozambique",76,0,1000,0.08,65.5373680062213,31
"Mozambique",76,0,1000,0.08,65.5373680062213,32
"Mozambique",76,0,1000,0.08,65.5373680062213,33
"Mozambique",76,0,1000,0.08,65.5373680062213,34
"Namibia",16,0,100,0.04,72.462627720345,37
"Namibia",16,0,100,0.04,72.462627720345,38
"Namibia",16,0,100,0.04,72.462627720345,39
"Namibia",16,0,100,0.04,72.462627720345,40
"Namibia",16,0,100,0.04,72.462627720345,41
"Namibia",16,0,100,0.04,72.462627720345,42
"Namibia",16,0,100,0.04,72.462627720345,43
"Namibia",16,0,100,0.04,72.462627720345,44
"Namibia",16,0,100,0.04,72.462627720345,45
"Nepal",43,0,100,0.15,89.9999412971429,86
"Nepal",45,0,100,0.15,89.9999412971429,87
"Nepal",48,0,100,0.15,89.9999412971429,88
"Nepal",49,0,100,0.15,89.9999412971429,89
"Nepal",49,0,100,0.15,89.9999412971429,90
"Nepal",52,0,100,0.15,89.9999412971429,91
"Nepal",52,0,100,0.15,89.9999412971429,92
"Nepal",54,0,100,0.15,89.9999412971429,93
"Nepal",57,0,100,0.15,89.9999412971429,94
"Netherlands",34317,3929,40000,0.13,40.0159499818866,53
"Netherlands",35032,4068,40000,0.13,40.0159499818866,54
"Netherlands",35921,4192,40000,0.13,40.0159499818866,55
"Netherlands",36729,4304,40000,0.13,40.0159499818866,56
"Netherlands",37384,4424,40000,0.13,40.0159499818866,57
"Netherlands",38040,4491,40000,0.13,40.0159499818866,58
"Netherlands",38440,4534,40000,0.13,40.0159499818866,59
"Netherlands",38612,4582,40000,0.13,40.0159499818866,60
"Netherlands",38998,4727,40000,0.13,40.0159499818866,61
"New Zealand",1445,13,1000,0.42,29.7009979227781,52
"New Zealand",1451,14,1000,0.42,29.7009979227781,53
"New Zealand",1456,17,1000,0.42,29.7009979227781,54
"New Zealand",1461,18,1000,0.42,29.7009979227781,55
"New Zealand",1470,18,1000,0.42,29.7009979227781,56
"New Zealand",1469,19,1000,0.42,29.7009979227781,57
"New Zealand",1472,19,1000,0.42,29.7009979227781,58
"New Zealand",1474,19,1000,0.42,29.7009979227781,59
"New Zealand",1476,19,1000,0.42,29.7009979227781,60
"Nicaragua",10,2,100,0.05,67.9860739633752,26
"Nicaragua",10,2,100,0.05,67.9860739633752,27
"Nicaragua",11,3,100,0.05,67.9860739633752,28
"Nicaragua",11,3,100,0.05,67.9860739633752,29
"Nicaragua",12,3,100,0.05,67.9860739633752,30
"Nicaragua",13,3,100,0.05,67.9860739633752,31
"Nicaragua",13,3,100,0.05,67.9860739633752,32
"Nicaragua",13,3,100,0.05,67.9860739633752,33
"Nicaragua",13,3,100,0.05,67.9860739633752,34
"Niger",657,20,1000,0.17,19.1122106088413,26
"Niger",662,22,1000,0.17,19.1122106088413,27
"Niger",671,24,1000,0.17,19.1122106088413,28
"Niger",681,24,1000,0.17,19.1122106088413,29
"Niger",684,27,1000,0.17,19.1122106088413,30
"Niger",696,29,1000,0.17,19.1122106088413,31
"Niger",701,29,1000,0.17,19.1122106088413,32
"Niger",709,31,1000,0.17,19.1122106088413,33
"Niger",713,32,1000,0.17,19.1122106088413,34
"Nigeria",665,22,1000,0.12,48.6497884475132,52
"Nigeria",873,28,1000,0.12,48.6497884475132,53
"Nigeria",981,31,1000,0.12,48.6497884475132,54
"Nigeria",1095,32,1000,0.12,48.6497884475132,55
"Nigeria",1182,35,1000,0.12,48.6497884475132,56
"Nigeria",1273,40,1000,0.12,48.6497884475132,57
"Nigeria",1337,40,1000,0.12,48.6497884475132,58
"Nigeria",1532,44,1000,0.12,48.6497884475132,59
"Nigeria",1728,51,1000,0.12,48.6497884475132,60
"North Macedonia",1231,55,10000,0.08,76.9912158751431,54
"North Macedonia",1259,56,10000,0.08,76.9912158751431,55
"North Macedonia",1300,56,10000,0.08,76.9912158751431,56
"North Macedonia",1326,57,10000,0.08,76.9912158751431,57
"North Macedonia",1367,59,10000,0.08,76.9912158751431,58
"North Macedonia",1386,61,10000,0.08,76.9912158751431,59
"North Macedonia",1399,65,10000,0.08,76.9912158751431,60
"North Macedonia",1421,71,10000,0.08,76.9912158751431,61
"North Macedonia",1442,73,10000,0.08,76.9912158751431,62
"Norway",7191,182,10000,0.09,37.9786527546216,54
"Norway",7338,187,10000,0.09,37.9786527546216,55
"Norway",7401,194,10000,0.09,37.9786527546216,56
"Norway",7463,199,10000,0.09,37.9786527546216,57
"Norway",7499,201,10000,0.09,37.9786527546216,58
"Norway",7527,201,10000,0.09,37.9786527546216,59
"Norway",7599,205,10000,0.09,37.9786527546216,60
"Norway",7660,206,10000,0.09,37.9786527546216,61
"Norway",7710,207,10000,0.09,37.9786527546216,62
"Oman",1508,8,10000,0.11,72.3405188722339,56
"Oman",1614,8,10000,0.11,72.3405188722339,57
"Oman",1716,9,10000,0.11,72.3405188722339,58
"Oman",1790,10,10000,0.11,72.3405188722339,59
"Oman",1905,10,10000,0.11,72.3405188722339,60
"Oman",1998,10,10000,0.11,72.3405188722339,61
"Oman",2049,10,10000,0.11,72.3405188722339,62
"Oman",2131,10,10000,0.11,72.3405188722339,63
"Oman",2274,10,10000,0.11,72.3405188722339,64
"Pakistan",9565,201,10000,0.14,44.3671023642193,54
"Pakistan",10076,212,10000,0.14,44.3671023642193,55
"Pakistan",11155,237,10000,0.14,44.3671023642193,56
"Pakistan",11940,253,10000,0.14,44.3671023642193,57
"Pakistan",12723,269,10000,0.14,44.3671023642193,58
"Pakistan",13328,281,10000,0.14,44.3671023642193,59
"Pakistan",13915,292,10000,0.14,44.3671023642193,60
"Pakistan",14612,312,10000,0.14,44.3671023642193,61
"Pakistan",15525,343,10000,0.14,44.3671023642193,62
"Panama",4658,136,10000,0.1,41.8057632600017,41
"Panama",4821,141,10000,0.1,41.8057632600017,42
"Panama",5166,146,10000,0.1,41.8057632600017,43
"Panama",5338,154,10000,0.1,41.8057632600017,44
"Panama",5538,159,10000,0.1,41.8057632600017,45
"Panama",5779,165,10000,0.1,41.8057632600017,46
"Panama",6021,167,10000,0.1,41.8057632600017,47
"Panama",6021,167,10000,0.1,41.8057632600017,48
"Panama",6378,178,10000,0.1,41.8057632600017,49
"Papua New Guinea",7,0,10000,0.12,85.7853973401997,26
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,27
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,28
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,29
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,30
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,31
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,32
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,33
"Papua New Guinea",8,0,10000,0.12,85.7853973401997,34
"Paraguay",208,8,500,0.09,45.1355776060952,43
"Paraguay",213,9,500,0.09,45.1355776060952,44
"Paraguay",213,9,500,0.09,45.1355776060952,45
"Paraguay",223,9,500,0.09,45.1355776060952,46
"Paraguay",228,9,500,0.09,45.1355776060952,47
"Paraguay",228,9,500,0.09,45.1355776060952,48
"Paraguay",228,9,500,0.09,45.1355776060952,49
"Paraguay",239,9,500,0.09,45.1355776060952,50
"Paraguay",239,9,500,0.09,45.1355776060952,51
"Peru",17837,484,20000,0.23,38.7340038833307,45
"Peru",19250,530,20000,0.23,38.7340038833307,46
"Peru",20914,572,20000,0.23,38.7340038833307,47
"Peru",21648,634,20000,0.23,38.7340038833307,48
"Peru",25331,700,20000,0.23,38.7340038833307,49
"Peru",27517,728,20000,0.23,38.7340038833307,50
"Peru",28699,782,20000,0.23,38.7340038833307,51
"Peru",31190,854,20000,0.23,38.7340038833307,52
"Peru",33931,943,20000,0.23,38.7340038833307,53
"Philippines",6599,437,10000,0.11,74.2392387212985,81
"Philippines",6710,446,10000,0.11,74.2392387212985,82
"Philippines",6981,462,10000,0.11,74.2392387212985,83
"Philippines",7192,477,10000,0.11,74.2392387212985,84
"Philippines",7294,494,10000,0.11,74.2392387212985,85
"Philippines",7579,501,10000,0.11,74.2392387212985,86
"Philippines",7777,511,10000,0.11,74.2392387212985,87
"Philippines",7958,530,10000,0.11,74.2392387212985,88
"Philippines",8212,558,10000,0.11,74.2392387212985,89
"Poland",9856,401,10000,0.17,34.3781463117502,47
"Poland",10169,426,10000,0.17,34.3781463117502,48
"Poland",10511,454,10000,0.17,34.3781463117502,49
"Poland",10892,494,10000,0.17,34.3781463117502,50
"Poland",11273,524,10000,0.17,34.3781463117502,51
"Poland",11617,535,10000,0.17,34.3781463117502,52
"Poland",11902,562,10000,0.17,34.3781463117502,53
"Poland",12218,596,10000,0.17,34.3781463117502,54
"Poland",12640,624,10000,0.17,34.3781463117502,55
"Portugal",21379,762,20000,0.19,32.3929423484168,49
"Portugal",21982,785,20000,0.19,32.3929423484168,50
"Portugal",22353,820,20000,0.19,32.3929423484168,51
"Portugal",22797,854,20000,0.19,32.3929423484168,52
"Portugal",23392,880,20000,0.19,32.3929423484168,53
"Portugal",23864,903,20000,0.19,32.3929423484168,54
"Portugal",24027,928,20000,0.19,32.3929423484168,55
"Portugal",24322,948,20000,0.19,32.3929423484168,56
"Portugal",24505,973,20000,0.19,32.3929423484168,57
"Qatar",6533,9,30000,0.1,65.1016059732964,51
"Qatar",7141,10,30000,0.1,65.1016059732964,52
"Qatar",7764,10,30000,0.1,65.1016059732964,53
"Qatar",8525,10,30000,0.1,65.1016059732964,54
"Qatar",9358,10,30000,0.1,65.1016059732964,55
"Qatar",10287,10,30000,0.1,65.1016059732964,56
"Qatar",11244,10,30000,0.1,65.1016059732964,57
"Qatar",11921,10,30000,0.1,65.1016059732964,58
"Qatar",12564,10,30000,0.1,65.1016059732964,59
"Romania",9242,498,10000,0.16,42.296065499696,54
"Romania",9710,524,10000,0.16,42.296065499696,55
"Romania",10096,545,10000,0.16,42.296065499696,56
"Romania",10417,567,10000,0.16,42.296065499696,57
"Romania",10635,601,10000,0.16,42.296065499696,58
"Romania",11036,619,10000,0.16,42.296065499696,59
"Romania",11339,641,10000,0.16,42.296065499696,60
"Romania",11616,663,10000,0.16,42.296065499696,61
"Romania",11978,693,10000,0.16,42.296065499696,62
"Russia",52763,456,210000,0.16,87.6721335128724,80
"Russia",57999,513,210000,0.16,87.6721335128724,81
"Russia",62773,555,210000,0.16,87.6721335128724,82
"Russia",68622,615,210000,0.16,87.6721335128724,83
"Russia",74588,681,210000,0.16,87.6721335128724,84
"Russia",80949,747,210000,0.16,87.6721335128724,85
"Russia",87147,794,210000,0.16,87.6721335128724,86
"Russia",93558,867,210000,0.16,87.6721335128724,87
"Russia",99399,972,210000,0.16,87.6721335128724,88
"Rwanda",150,0,500,0.06,48.448885438063,37
"Rwanda",153,0,500,0.06,48.448885438063,38
"Rwanda",154,0,500,0.06,48.448885438063,39
"Rwanda",176,0,500,0.06,48.448885438063,40
"Rwanda",183,0,500,0.06,48.448885438063,41
"Rwanda",191,0,500,0.06,48.448885438063,42
"Rwanda",207,0,500,0.06,48.448885438063,43
"Rwanda",212,0,500,0.06,48.448885438063,44
"Rwanda",225,0,500,0.06,48.448885438063,45
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,26
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,27
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,28
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,29
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,30
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,31
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,32
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,33
"Saint Kitts and Nevis",15,0,100,0.05,58.6559064120646,34
"Saint Lucia",15,0,100,0.05,65.8142824265408,37
"Saint Lucia",15,0,100,0.05,65.8142824265408,38
"Saint Lucia",15,0,100,0.05,65.8142824265408,39
"Saint Lucia",15,0,100,0.05,65.8142824265408,40
"Saint Lucia",15,0,100,0.05,65.8142824265408,41
"Saint Lucia",15,0,100,0.05,65.8142824265408,42
"Saint Lucia",15,0,100,0.05,65.8142824265408,43
"Saint Lucia",15,0,100,0.05,65.8142824265408,44
"Saint Lucia",17,0,100,0.05,65.8142824265408,45
"Saint Vincent and the Grenadines",12,0,100,0.08,57.8378975039945,37
"Saint Vincent and the Grenadines",13,0,100,0.08,57.8378975039945,38
"Saint Vincent and the Grenadines",13,0,100,0.08,57.8378975039945,39
"Saint Vincent and the Grenadines",14,0,100,0.08,57.8378975039945,40
"Saint Vincent and the Grenadines",14,0,100,0.08,57.8378975039945,41
"Saint Vincent and the Grenadines",14,0,100,0.08,57.8378975039945,42
"Saint Vincent and the Grenadines",15,0,100,0.08,57.8378975039945,43
"Saint Vincent and the Grenadines",15,0,100,0.08,57.8378975039945,44
"Saint Vincent and the Grenadines",16,0,100,0.08,57.8378975039945,45
"San Marino",476,40,500,0.09,34.084650728232,53
"San Marino",488,40,500,0.09,34.084650728232,54
"San Marino",501,40,500,0.09,34.084650728232,55
"San Marino",513,40,500,0.09,34.084650728232,56
"San Marino",513,40,500,0.09,34.084650728232,57
"San Marino",538,41,500,0.09,34.084650728232,58
"San Marino",538,41,500,0.09,34.084650728232,59
"San Marino",553,41,500,0.09,34.084650728232,60
"San Marino",563,41,500,0.09,34.084650728232,61
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,14
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,15
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,16
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,17
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,18
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,19
"Sao Tome and Principe",4,0,100,0.04,87.469987942928,20
"Sao Tome and Principe",8,0,100,0.04,87.469987942928,21
"Sao Tome and Principe",8,0,100,0.04,87.469987942928,22
"Saudi Arabia",11631,109,610000,0.1,89.910407151828,49
"Saudi Arabia",12772,114,610000,0.1,89.910407151828,50
"Saudi Arabia",13930,121,610000,0.1,89.910407151828,51
"Saudi Arabia",15102,127,610000,0.1,89.910407151828,52
"Saudi Arabia",16299,136,610000,0.1,89.910407151828,53
"Saudi Arabia",17522,139,610000,0.1,89.910407151828,54
"Saudi Arabia",18811,144,610000,0.1,89.910407151828,55
"Saudi Arabia",20077,152,610000,0.1,89.910407151828,56
"Saudi Arabia",21402,157,610000,0.1,89.910407151828,57
"Senegal",412,5,500,0.1,37.5415471079277,49
"Senegal",442,6,500,0.1,37.5415471079277,50
"Senegal",479,6,500,0.1,37.5415471079277,51
"Senegal",545,7,500,0.1,37.5415471079277,52
"Senegal",614,7,500,0.1,37.5415471079277,53
"Senegal",671,9,500,0.1,37.5415471079277,54
"Senegal",736,9,500,0.1,37.5415471079277,55
"Senegal",823,9,500,0.1,37.5415471079277,56
"Senegal",882,9,500,0.1,37.5415471079277,57
"Serbia",6630,125,10000,0.15,40.2540115759197,45
"Serbia",6630,125,10000,0.15,40.2540115759197,46
"Serbia",6630,125,10000,0.15,40.2540115759197,47
"Serbia",6630,125,10000,0.15,40.2540115759197,48
"Serbia",6630,125,10000,0.15,40.2540115759197,49
"Serbia",6630,125,10000,0.15,40.2540115759197,50
"Serbia",6630,125,10000,0.15,40.2540115759197,51
"Serbia",6630,125,10000,0.15,40.2540115759197,52
"Serbia",6630,125,10000,0.15,40.2540115759197,53
"Seychelles",11,0,100,0.04,80.6503375074654,37
"Seychelles",11,0,100,0.04,80.6503375074654,38
"Seychelles",11,0,100,0.04,80.6503375074654,39
"Seychelles",11,0,100,0.04,80.6503375074654,40
"Seychelles",11,0,100,0.04,80.6503375074654,41
"Seychelles",11,0,100,0.04,80.6503375074654,42
"Seychelles",11,0,100,0.04,80.6503375074654,43
"Seychelles",11,0,100,0.04,80.6503375074654,44
"Seychelles",11,0,100,0.04,80.6503375074654,45
"Sierra Leone",50,0,1e+06,0.18,76.0836679080741,20
"Sierra Leone",61,0,1e+06,0.18,76.0836679080741,21
"Sierra Leone",64,1,1e+06,0.18,76.0836679080741,22
"Sierra Leone",82,2,1e+06,0.18,76.0836679080741,23
"Sierra Leone",82,2,1e+06,0.18,76.0836679080741,24
"Sierra Leone",93,4,1e+06,0.18,76.0836679080741,25
"Sierra Leone",93,4,1e+06,0.18,76.0836679080741,26
"Sierra Leone",104,4,1e+06,0.18,76.0836679080741,27
"Sierra Leone",104,4,1e+06,0.18,76.0836679080741,28
"Singapore",9125,11,10000,0.18,84.571698580882,88
"Singapore",10141,12,10000,0.18,84.571698580882,89
"Singapore",11178,12,10000,0.18,84.571698580882,90
"Singapore",12075,12,10000,0.18,84.571698580882,91
"Singapore",12693,12,10000,0.18,84.571698580882,92
"Singapore",13624,12,10000,0.18,84.571698580882,93
"Singapore",14423,14,10000,0.18,84.571698580882,94
"Singapore",14951,14,10000,0.18,84.571698580882,95
"Singapore",15641,14,10000,0.18,84.571698580882,96
"Slovakia",1199,14,10000,0.07,72.8412915921762,45
"Slovakia",1244,14,10000,0.07,72.8412915921762,46
"Slovakia",1325,15,10000,0.07,72.8412915921762,47
"Slovakia",1360,17,10000,0.07,72.8412915921762,48
"Slovakia",1373,17,10000,0.07,72.8412915921762,49
"Slovakia",1379,18,10000,0.07,72.8412915921762,50
"Slovakia",1381,18,10000,0.07,72.8412915921762,51
"Slovakia",1384,20,10000,0.07,72.8412915921762,52
"Slovakia",1391,22,10000,0.07,72.8412915921762,53
"Slovenia",1344,77,10000,0.05,79.0392977872782,46
"Slovenia",1353,79,10000,0.05,79.0392977872782,47
"Slovenia",1366,79,10000,0.05,79.0392977872782,48
"Slovenia",1373,80,10000,0.05,79.0392977872782,49
"Slovenia",1388,81,10000,0.05,79.0392977872782,50
"Slovenia",1396,82,10000,0.05,79.0392977872782,51
"Slovenia",1402,83,10000,0.05,79.0392977872782,52
"Slovenia",1408,86,10000,0.05,79.0392977872782,53
"Slovenia",1418,89,10000,0.05,79.0392977872782,54
"Somalia",286,8,50000,0.24,57.4540335120062,35
"Somalia",286,8,50000,0.24,57.4540335120062,36
"Somalia",328,16,50000,0.24,57.4540335120062,37
"Somalia",328,16,50000,0.24,57.4540335120062,38
"Somalia",390,18,50000,0.24,57.4540335120062,39
"Somalia",436,23,50000,0.24,57.4540335120062,40
"Somalia",480,26,50000,0.24,57.4540335120062,41
"Somalia",528,28,50000,0.24,57.4540335120062,42
"Somalia",582,28,50000,0.24,57.4540335120062,43
"South Africa",3465,58,10000,0.07,56.0398114137027,46
"South Africa",3635,65,10000,0.07,56.0398114137027,47
"South Africa",3953,75,10000,0.07,56.0398114137027,48
"South Africa",4220,79,10000,0.07,56.0398114137027,49
"South Africa",4361,86,10000,0.07,56.0398114137027,50
"South Africa",4546,87,10000,0.07,56.0398114137027,51
"South Africa",4793,90,10000,0.07,56.0398114137027,52
"South Africa",4996,93,10000,0.07,56.0398114137027,53
"South Africa",5350,103,10000,0.07,56.0398114137027,54
"South Sudan",4,0,100,0.05,75.3413264609368,15
"South Sudan",4,0,100,0.05,75.3413264609368,16
"South Sudan",5,0,100,0.05,75.3413264609368,17
"South Sudan",5,0,100,0.05,75.3413264609368,18
"South Sudan",5,0,100,0.05,75.3413264609368,19
"South Sudan",6,0,100,0.05,75.3413264609368,20
"South Sudan",6,0,100,0.05,75.3413264609368,21
"South Sudan",34,0,100,0.05,75.3413264609368,22
"South Sudan",34,0,100,0.05,75.3413264609368,23
"Spain",204178,21282,2e+05,0.17,59.9832044311785,79
"Spain",208389,21717,2e+05,0.17,59.9832044311785,80
"Spain",213024,22157,2e+05,0.17,59.9832044311785,81
"Spain",219764,22524,2e+05,0.17,59.9832044311785,82
"Spain",223759,22902,2e+05,0.17,59.9832044311785,83
"Spain",226629,23190,2e+05,0.17,59.9832044311785,84
"Spain",229422,23521,2e+05,0.17,59.9832044311785,85
"Spain",232128,23822,2e+05,0.17,59.9832044311785,86
"Spain",236899,24275,2e+05,0.17,59.9832044311785,87
"Sri Lanka",310,7,500,0.08,78.8742253522671,84
"Sri Lanka",330,7,500,0.08,78.8742253522671,85
"Sri Lanka",368,7,500,0.08,78.8742253522671,86
"Sri Lanka",420,7,500,0.08,78.8742253522671,87
"Sri Lanka",460,7,500,0.08,78.8742253522671,88
"Sri Lanka",523,7,500,0.08,78.8742253522671,89
"Sri Lanka",588,7,500,0.08,78.8742253522671,90
"Sri Lanka",619,7,500,0.08,78.8742253522671,91
"Sri Lanka",649,7,500,0.08,78.8742253522671,92
"Sudan",107,12,1e+06,0.18,89.7995032546559,38
"Sudan",140,13,1e+06,0.18,89.7995032546559,39
"Sudan",174,16,1e+06,0.18,89.7995032546559,40
"Sudan",174,16,1e+06,0.18,89.7995032546559,41
"Sudan",213,17,1e+06,0.18,89.7995032546559,42
"Sudan",237,21,1e+06,0.18,89.7995032546559,43
"Sudan",275,22,1e+06,0.18,89.7995032546559,44
"Sudan",318,25,1e+06,0.18,89.7995032546559,45
"Sudan",375,28,1e+06,0.18,89.7995032546559,46
"Suriname",10,1,100,0.04,83.4600862991836,37
"Suriname",10,1,100,0.04,83.4600862991836,38
"Suriname",10,1,100,0.04,83.4600862991836,39
"Suriname",10,1,100,0.04,83.4600862991836,40
"Suriname",10,1,100,0.04,83.4600862991836,41
"Suriname",10,1,100,0.04,83.4600862991836,42
"Suriname",10,1,100,0.04,83.4600862991836,43
"Suriname",10,1,100,0.04,83.4600862991836,44
"Suriname",10,1,100,0.04,83.4600862991836,45
"Sweden",15322,1765,20000,0.11,71.0336843539361,80
"Sweden",16004,1937,20000,0.11,71.0336843539361,81
"Sweden",16755,2021,20000,0.11,71.0336843539361,82
"Sweden",17567,2152,20000,0.11,71.0336843539361,83
"Sweden",18177,2192,20000,0.11,71.0336843539361,84
"Sweden",18640,2194,20000,0.11,71.0336843539361,85
"Sweden",18926,2274,20000,0.11,71.0336843539361,86
"Sweden",19621,2355,20000,0.11,71.0336843539361,87
"Sweden",20302,2462,20000,0.11,71.0336843539361,88
"Switzerland",28063,1478,30000,0.15,33.9250618743665,55
"Switzerland",28268,1509,30000,0.15,33.9250618743665,56
"Switzerland",28496,1549,30000,0.15,33.9250618743665,57
"Switzerland",28677,1589,30000,0.15,33.9250618743665,58
"Switzerland",28894,1599,30000,0.15,33.9250618743665,59
"Switzerland",29061,1610,30000,0.15,33.9250618743665,60
"Switzerland",29164,1665,30000,0.15,33.9250618743665,61
"Switzerland",29264,1699,30000,0.15,33.9250618743665,62
"Switzerland",29407,1716,30000,0.15,33.9250618743665,63
"Syria",42,3,100,0.09,29.795136113537,26
"Syria",42,3,100,0.09,29.795136113537,27
"Syria",42,3,100,0.09,29.795136113537,28
"Syria",42,3,100,0.09,29.795136113537,29
"Syria",42,3,100,0.09,29.795136113537,30
"Syria",43,3,100,0.09,29.795136113537,31
"Syria",43,3,100,0.09,29.795136113537,32
"Syria",43,3,100,0.09,29.795136113537,33
"Syria",43,3,100,0.09,29.795136113537,34
"Taiwan*",425,6,500,0.1,66.224109918702,89
"Taiwan*",426,6,500,0.1,66.224109918702,90
"Taiwan*",427,6,500,0.1,66.224109918702,91
"Taiwan*",428,6,500,0.1,66.224109918702,92
"Taiwan*",429,6,500,0.1,66.224109918702,93
"Taiwan*",429,6,500,0.1,66.224109918702,94
"Taiwan*",429,6,500,0.1,66.224109918702,95
"Taiwan*",429,6,500,0.1,66.224109918702,96
"Taiwan*",429,6,500,0.1,66.224109918702,97
"Tanzania",254,10,1e+06,0.2,76.8383485825538,35
"Tanzania",284,10,1e+06,0.2,76.8383485825538,36
"Tanzania",284,10,1e+06,0.2,76.8383485825538,37
"Tanzania",299,10,1e+06,0.2,76.8383485825538,38
"Tanzania",299,10,1e+06,0.2,76.8383485825538,39
"Tanzania",299,10,1e+06,0.2,76.8383485825538,40
"Tanzania",299,10,1e+06,0.2,76.8383485825538,41
"Tanzania",299,10,1e+06,0.2,76.8383485825538,42
"Tanzania",480,16,1e+06,0.2,76.8383485825538,43
"Thailand",2811,48,10000,0.1,89.9999217289892,89
"Thailand",2826,49,10000,0.1,89.9999217289892,90
"Thailand",2839,50,10000,0.1,89.9999217289892,91
"Thailand",2907,51,10000,0.1,89.9999217289892,92
"Thailand",2907,51,10000,0.1,89.9999217289892,93
"Thailand",2922,51,10000,0.1,89.9999217289892,94
"Thailand",2931,52,10000,0.1,89.9999217289892,95
"Thailand",2938,54,10000,0.1,89.9999217289892,96
"Thailand",2947,54,10000,0.1,89.9999217289892,97
"Timor-Leste",23,0,100,0.23,30.9120027340247,26
"Timor-Leste",23,0,100,0.23,30.9120027340247,27
"Timor-Leste",23,0,100,0.23,30.9120027340247,28
"Timor-Leste",24,0,100,0.23,30.9120027340247,29
"Timor-Leste",24,0,100,0.23,30.9120027340247,30
"Timor-Leste",24,0,100,0.23,30.9120027340247,31
"Timor-Leste",24,0,100,0.23,30.9120027340247,32
"Timor-Leste",24,0,100,0.23,30.9120027340247,33
"Timor-Leste",24,0,100,0.23,30.9120027340247,34
"Togo",86,6,100,0.15,29.4903651566662,45
"Togo",88,6,100,0.15,29.4903651566662,46
"Togo",88,6,100,0.15,29.4903651566662,47
"Togo",90,6,100,0.15,29.4903651566662,48
"Togo",96,6,100,0.15,29.4903651566662,49
"Togo",98,6,100,0.15,29.4903651566662,50
"Togo",98,6,100,0.15,29.4903651566662,51
"Togo",99,6,100,0.15,29.4903651566662,52
"Togo",109,7,100,0.15,29.4903651566662,53
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,37
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,38
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,39
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,40
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,41
"Trinidad and Tobago",115,8,100,0.32,9.72908817829269,42
"Trinidad and Tobago",116,8,100,0.32,9.72908817829269,43
"Trinidad and Tobago",116,8,100,0.32,9.72908817829269,44
